Date,State,Total
2022-09-11,Maryland,156839384.39999998
2022-09-18,Maryland,165694956.4
2022-09-25,Maryland,164059545.3
2022-10-02,Maryland,162221244.75
2022-10-09,Maryland,160382944.2
2022-10-16,Maryland,157264031.50000003
2022-10-23,Maryland,154739355.39999998
2022-10-30,Maryland,151763864.1
2022-11-06,Maryland,154810733.85
2022-11-13,Maryland,157857603.6
2022-11-20,Maryland,156895971.79999998
2022-11-27,Maryland,161803867.59999996
2022-12-04,Maryland,163655733.95
2022-12-11,Maryland,165507600.3
2022-12-18,Maryland,159337881.70000002
2022-12-25,Maryland,166936861.20000002
2023-01-01,Maryland,150104015.60000002
2023-01-08,Maryland,151115197.95
2023-01-15,Maryland,152126380.29999998
2023-01-22,Maryland,147502187.40000004
2023-01-29,Maryland,147866864.39999998
2023-02-05,Maryland,156180976.1
2023-02-12,Maryland,154585506.0
2023-02-19,Maryland,152990035.90000004
2023-02-26,Maryland,154630461.49999997
2023-03-05,Maryland,160419896.36666664
2023-03-12,Maryland,166209331.23333332
2023-03-19,Maryland,171998766.1
2023-03-26,Maryland,156952581.40000004
2023-04-02,Maryland,160178942.43333337
2023-04-09,Maryland,163405303.46666667
2023-04-16,Maryland,166631664.5
2023-04-23,Maryland,163795397.29999998
2023-04-30,Maryland,160364862.9
2023-05-07,Maryland,152506678.55
2023-05-14,Maryland,153392792.05555558
2023-05-21,Maryland,154278905.56111112
2023-05-28,Maryland,155165019.0666667
2023-06-04,Maryland,156051132.57222223
2023-06-11,Maryland,156937246.0777778
2023-06-18,Maryland,157823359.58333334
2023-06-25,Maryland,158709473.0888889
2023-07-02,Maryland,159595586.59444445
2023-07-09,Maryland,160481700.10000002
2023-07-16,Maryland,157728346.37500003
2023-07-23,Maryland,154974992.65000004
2023-07-30,Maryland,152221638.925
2023-08-06,Maryland,149468285.20000002
2023-08-13,Maryland,151829561.18
2023-08-20,Maryland,154190837.16000003
2023-08-27,Maryland,156552113.14000002
2023-09-03,Maryland,158913389.12000003
2023-09-10,Maryland,161274665.10000002
2023-09-17,Maryland,161462444.01250002
2023-09-24,Maryland,161650222.925
2023-10-01,Maryland,161838001.83750004
2023-10-08,Maryland,162025780.75000003
2023-10-15,Maryland,162213559.66250002
2023-10-22,Maryland,162401338.57500002
2023-10-29,Maryland,162589117.4875
2023-11-05,Maryland,162776896.4
2023-11-12,Maryland,162964675.3125
2023-11-19,Maryland,163152454.22500002
2023-11-26,Maryland,163340233.13750002
2023-12-03,Maryland,163528012.05
2019-01-13,Massachusetts,98820411.3
2019-01-20,Massachusetts,98697813.21111111
2019-01-27,Massachusetts,98575215.12222221
2019-02-03,Massachusetts,98452617.03333333
2019-02-10,Massachusetts,98330018.94444445
2019-02-17,Massachusetts,98207420.85555555
2019-02-24,Massachusetts,98084822.76666667
2019-03-03,Massachusetts,97962224.67777778
2019-03-10,Massachusetts,97839626.58888888
2019-03-17,Massachusetts,97717028.5
2019-03-24,Massachusetts,98049478.66923077
2019-03-31,Massachusetts,98381928.83846153
2019-04-07,Massachusetts,98714379.0076923
2019-04-14,Massachusetts,99046829.17692308
2019-04-21,Massachusetts,99379279.34615384
2019-04-28,Massachusetts,99711729.51538461
2019-05-05,Massachusetts,100044179.68461539
2019-05-12,Massachusetts,100376629.85384616
2019-05-19,Massachusetts,100709080.02307692
2019-05-26,Massachusetts,101041530.1923077
2019-06-02,Massachusetts,101373980.36153847
2019-06-09,Massachusetts,101706430.53076923
2019-06-16,Massachusetts,102038880.7
2019-06-23,Massachusetts,101636305.37777779
2019-06-30,Massachusetts,101233730.05555555
2019-07-07,Massachusetts,100831154.73333333
2019-07-14,Massachusetts,100428579.41111112
2019-07-21,Massachusetts,100026004.08888888
2019-07-28,Massachusetts,99623428.76666667
2019-08-04,Massachusetts,99220853.44444445
2019-08-11,Massachusetts,98818278.12222221
2019-08-18,Massachusetts,98415702.8
2019-08-25,Massachusetts,98670637.34375
2019-09-01,Massachusetts,98925571.8875
2019-09-08,Massachusetts,99180506.43125
2019-09-15,Massachusetts,99435440.975
2019-09-22,Massachusetts,99690375.51875
2019-09-29,Massachusetts,99945310.0625
2019-10-06,Massachusetts,100200244.60625
2019-10-13,Massachusetts,100455179.15
2019-10-20,Massachusetts,98350432.80000001
2019-10-27,Massachusetts,97284879.10000001
2019-11-03,Massachusetts,98610062.96666667
2019-11-10,Massachusetts,99935246.83333333
2019-11-17,Massachusetts,101260430.69999999
2019-11-24,Massachusetts,100546659.89999999
2019-12-01,Massachusetts,100707260.13333333
2019-12-08,Massachusetts,100867860.36666666
2019-12-15,Massachusetts,101028460.6
2019-12-22,Massachusetts,106502083.1
2019-12-29,Massachusetts,100487052.2
2020-01-05,Massachusetts,100072372.9
2020-01-12,Massachusetts,101437846.3
2020-01-19,Massachusetts,103176943.69999999
2020-01-26,Massachusetts,93592336.2
2020-02-02,Massachusetts,98287115.3
2020-02-09,Massachusetts,126577658.3
2020-02-16,Massachusetts,95306386.9
2020-02-23,Massachusetts,96000960.1
2020-03-01,Massachusetts,100046095.5
2020-03-08,Massachusetts,104091230.9
2020-03-15,Massachusetts,122297192.4
2020-03-22,Massachusetts,118886720.10000001
2020-03-29,Massachusetts,100640613.5
2020-04-05,Massachusetts,104816385.15
2020-04-12,Massachusetts,108992156.8
2020-04-19,Massachusetts,101856765.6
2020-04-26,Massachusetts,97588682.7
2020-05-03,Massachusetts,98080455.9
2020-05-10,Massachusetts,115101255.45
2020-05-17,Massachusetts,107763998.0
2020-05-24,Massachusetts,115031093.3
2020-05-31,Massachusetts,114382691.5
2020-06-07,Massachusetts,112790575.85
2020-06-14,Massachusetts,111198460.19999999
2020-06-21,Massachusetts,117600667.1
2020-06-28,Massachusetts,120778035.0
2020-07-05,Massachusetts,118971134.3
2020-07-12,Massachusetts,117164233.6
2020-07-19,Massachusetts,121563171.2
2020-07-26,Massachusetts,121049651.0
2020-08-02,Massachusetts,114059550.9
2020-08-09,Massachusetts,107069450.8
2020-08-16,Massachusetts,114071673.9
2020-08-23,Massachusetts,116069139.9
2020-08-30,Massachusetts,114640151.60000001
2020-09-06,Massachusetts,98116057.10000001
2020-09-13,Massachusetts,117887994.44999999
2020-09-20,Massachusetts,109099052.60000001
2020-09-27,Massachusetts,109181659.19999999
2020-10-04,Massachusetts,109544013.6
2020-10-11,Massachusetts,109906368.0
2020-10-18,Massachusetts,104434741.5
2020-10-25,Massachusetts,103649446.0
2020-11-01,Massachusetts,104490204.88333334
2020-11-08,Massachusetts,105330963.76666667
2020-11-15,Massachusetts,106171722.65
2020-11-22,Massachusetts,106618338.60000001
2020-11-29,Massachusetts,105979943.4
2020-12-06,Massachusetts,101414247.35
2020-12-13,Massachusetts,113273597.4
2020-12-20,Massachusetts,107378984.10000001
2020-12-27,Massachusetts,107240559.69999999
2021-01-03,Massachusetts,118150933.69999999
2021-01-10,Massachusetts,129061307.7
2021-01-17,Massachusetts,105181889.69999999
2021-01-24,Massachusetts,101011303.9
2021-01-31,Massachusetts,101284679.7
2021-02-07,Massachusetts,111117669.10000001
2021-02-14,Massachusetts,101586369.5
2021-02-21,Massachusetts,101300591.9
2021-02-28,Massachusetts,104298974.5
2021-03-07,Massachusetts,100200811.5
2021-03-14,Massachusetts,147695818.45
2021-03-21,Massachusetts,125122200.19999999
2021-03-28,Massachusetts,108325975.89999999
2021-04-04,Massachusetts,111306105.69999999
2021-04-11,Massachusetts,130187265.9
2021-04-18,Massachusetts,107478310.8
2021-04-25,Massachusetts,107558960.10000001
2021-05-02,Massachusetts,115775391.10000001
2021-05-09,Massachusetts,123991822.10000001
2021-05-16,Massachusetts,137090642.5
2021-05-23,Massachusetts,124162313.9
2021-05-30,Massachusetts,123610501.0
2021-06-06,Massachusetts,122917889.3
2021-06-13,Massachusetts,129161969.7
2021-06-20,Massachusetts,127096547.69999999
2021-06-27,Massachusetts,126489172.5
2021-07-04,Massachusetts,108687489.25
2021-07-11,Massachusetts,164369047.4
2021-07-18,Massachusetts,122629909.0
2021-07-25,Massachusetts,126815289.2
2021-08-01,Massachusetts,129258124.65
2021-08-08,Massachusetts,131700960.10000001
2021-08-15,Massachusetts,132546156.0
2021-08-22,Massachusetts,127194933.3
2021-08-29,Massachusetts,123227747.3
2021-09-05,Massachusetts,115952141.3
2021-09-12,Massachusetts,117102525.4
2021-09-19,Massachusetts,118252909.5
2021-09-26,Massachusetts,116054677.9
2021-10-03,Massachusetts,101930997.0
2021-10-10,Massachusetts,168719601.00000003
2021-10-17,Massachusetts,163959288.0
2021-10-24,Massachusetts,159998296.29999998
2021-10-31,Massachusetts,156339095.0
2021-11-07,Massachusetts,116794779.4
2021-11-14,Massachusetts,166340125.20000002
2021-11-21,Massachusetts,166372087.3
2021-11-28,Massachusetts,156827506.20000002
2021-12-05,Massachusetts,150090839.55
2021-12-12,Massachusetts,143354172.9
2021-12-19,Massachusetts,170030426.49999997
2021-12-26,Massachusetts,166617350.5
2022-01-02,Massachusetts,166820236.85000002
2022-01-09,Massachusetts,167023123.20000002
2022-01-16,Massachusetts,164439406.4
2022-01-23,Massachusetts,153540342.1
2022-01-30,Massachusetts,161443006.2
2022-02-06,Massachusetts,153065562.7
2022-02-13,Massachusetts,166375314.0
2022-02-20,Massachusetts,154232600.29999998
2022-02-27,Massachusetts,157138186.1
2022-03-06,Massachusetts,167967264.40000004
2022-03-13,Massachusetts,183994449.0
2022-03-20,Massachusetts,163395006.10000002
2022-03-27,Massachusetts,162460275.79999998
2022-04-03,Massachusetts,177173929.04999998
2022-04-10,Massachusetts,191887582.29999998
2022-04-17,Massachusetts,169621493.04999998
2022-04-24,Massachusetts,158701796.1
2022-05-01,Massachusetts,172398419.5
2022-05-08,Massachusetts,186095042.9
2022-05-15,Massachusetts,177877294.2
2022-05-22,Massachusetts,189028815.6
2022-05-29,Massachusetts,185048235.79999998
2022-06-05,Massachusetts,160736354.75
2022-06-12,Massachusetts,176404236.0
2022-06-19,Massachusetts,188196405.10000002
2022-06-26,Massachusetts,187493717.4
2022-07-03,Massachusetts,195218017.70000002
2022-07-10,Massachusetts,202942318.00000003
2022-07-17,Massachusetts,193560294.50000003
2022-07-24,Massachusetts,195271674.7
2022-07-31,Massachusetts,196278490.0
2022-08-07,Massachusetts,176540604.5
2022-08-14,Massachusetts,196904700.5
2022-08-21,Massachusetts,193340172.89999998
2022-08-28,Massachusetts,188222736.79999998
2022-09-04,Massachusetts,158862330.60000002
2022-09-11,Massachusetts,178377596.90000004
2022-09-18,Massachusetts,181562852.29999998
2022-09-25,Massachusetts,175969773.0
2022-10-02,Massachusetts,178763856.75
2022-10-09,Massachusetts,181557940.5
2022-10-16,Massachusetts,176001419.79999998
2022-10-23,Massachusetts,171676982.4
2022-10-30,Massachusetts,167136325.4
2022-11-06,Massachusetts,173177264.4333333
2022-11-13,Massachusetts,179218203.4666666
2022-11-20,Massachusetts,176237995.1
2022-11-27,Massachusetts,174763673.70000002
2022-12-04,Massachusetts,184078971.0
2022-12-11,Massachusetts,193394268.29999998
2022-12-18,Massachusetts,178862351.39999998
2022-12-25,Massachusetts,186342066.29999998
2023-01-01,Massachusetts,160477106.2
2023-01-08,Massachusetts,165902109.45
2023-01-15,Massachusetts,171327112.7
2023-01-22,Massachusetts,165436773.0
2023-01-29,Massachusetts,168952906.9
2023-02-05,Massachusetts,173074200.70000002
2023-02-12,Massachusetts,170757876.25
2023-02-19,Massachusetts,168441551.8
2023-02-26,Massachusetts,167491555.60000002
2023-03-05,Massachusetts,176097466.70000002
2023-03-12,Massachusetts,184703377.8
2023-03-19,Massachusetts,193309288.9
2023-03-26,Massachusetts,171791059.2
2023-04-02,Massachusetts,176749064.33333334
2023-04-09,Massachusetts,181707069.46666667
2023-04-16,Massachusetts,186665074.60000002
2023-04-23,Massachusetts,175645877.9
2023-04-30,Massachusetts,178048133.79999998
2023-05-07,Massachusetts,172419947.75
2023-05-14,Massachusetts,174293634.85555556
2023-05-21,Massachusetts,176167321.9611111
2023-05-28,Massachusetts,178041009.06666666
2023-06-04,Massachusetts,179914696.17222223
2023-06-11,Massachusetts,181788383.27777776
2023-06-18,Massachusetts,183662070.38333333
2023-06-25,Massachusetts,185535757.4888889
2023-07-02,Massachusetts,187409444.59444442
2023-07-09,Massachusetts,189283131.7
2023-07-16,Massachusetts,184911795.625
2023-07-23,Massachusetts,180540459.55
2023-07-30,Massachusetts,176169123.475
2023-08-06,Massachusetts,171797787.4
2023-08-13,Massachusetts,174668752.46
2023-08-20,Massachusetts,177539717.52
2023-08-27,Massachusetts,180410682.58
2023-09-03,Massachusetts,183281647.64000002
2023-09-10,Massachusetts,186152612.70000002
2023-09-17,Massachusetts,186084994.89166668
2023-09-24,Massachusetts,186017377.08333334
2023-10-01,Massachusetts,185949759.275
2023-10-08,Massachusetts,185882141.46666667
2023-10-15,Massachusetts,185814523.65833333
2023-10-22,Massachusetts,185746905.85000002
2023-10-29,Massachusetts,185679288.0416667
2023-11-05,Massachusetts,185611670.23333335
2023-11-12,Massachusetts,185544052.425
2023-11-19,Massachusetts,185476434.61666667
2023-11-26,Massachusetts,185408816.80833334
2023-12-03,Massachusetts,185341199.0
2019-01-13,Michigan,161601849.1
2019-01-20,Michigan,161495178.08888888
2019-01-27,Michigan,161388507.07777777
2019-02-03,Michigan,161281836.06666666
2019-02-10,Michigan,161175165.05555555
2019-02-17,Michigan,161068494.04444444
2019-02-24,Michigan,160961823.03333333
2019-03-03,Michigan,160855152.02222222
2019-03-10,Michigan,160748481.0111111
2019-03-17,Michigan,160641810.0
2019-03-24,Michigan,160780142.7153846
2019-03-31,Michigan,160918475.43076923
2019-04-07,Michigan,161056808.14615384
2019-04-14,Michigan,161195140.86153847
2019-04-21,Michigan,161333473.57692307
2019-04-28,Michigan,161471806.29230767
2019-05-05,Michigan,161610139.0076923
2019-05-12,Michigan,161748471.7230769
2019-05-19,Michigan,161886804.4384615
2019-05-26,Michigan,162025137.15384614
2019-06-02,Michigan,162163469.86923075
2019-06-09,Michigan,162301802.58461538
2019-06-16,Michigan,162440135.29999998
2019-06-23,Michigan,162270106.58888888
2019-06-30,Michigan,162100077.87777776
2019-07-07,Michigan,161930049.16666666
2019-07-14,Michigan,161760020.45555556
2019-07-21,Michigan,161589991.74444443
2019-07-28,Michigan,161419963.03333333
2019-08-04,Michigan,161249934.32222223
2019-08-11,Michigan,161079905.6111111
2019-08-18,Michigan,160909876.9
2019-08-25,Michigan,161021041.68125
2019-09-01,Michigan,161132206.4625
2019-09-08,Michigan,161243371.24375
2019-09-15,Michigan,161354536.02499998
2019-09-22,Michigan,161465700.80624998
2019-09-29,Michigan,161576865.58749998
2019-10-06,Michigan,161688030.36874998
2019-10-13,Michigan,161799195.14999998
2019-10-20,Michigan,160589165.70000002
2019-10-27,Michigan,158253213.5
2019-11-03,Michigan,159006569.13333333
2019-11-10,Michigan,159759924.76666668
2019-11-17,Michigan,160513280.4
2019-11-24,Michigan,165476023.0
2019-12-01,Michigan,164647640.73333335
2019-12-08,Michigan,163819258.46666667
2019-12-15,Michigan,162990876.20000002
2019-12-22,Michigan,177117116.60000002
2019-12-29,Michigan,164138401.5
2020-01-05,Michigan,160937017.5
2020-01-12,Michigan,169836316.3
2020-01-19,Michigan,163068416.8
2020-01-26,Michigan,155634421.4
2020-02-02,Michigan,158579174.5
2020-02-09,Michigan,195412527.9
2020-02-16,Michigan,159950055.9
2020-02-23,Michigan,160533881.5
2020-03-01,Michigan,166767923.3
2020-03-08,Michigan,173001965.10000002
2020-03-15,Michigan,193774522.8
2020-03-22,Michigan,183042983.89999998
2020-03-29,Michigan,159059103.79999998
2020-04-05,Michigan,165208236.0
2020-04-12,Michigan,171357368.2
2020-04-19,Michigan,167545769.4
2020-04-26,Michigan,168937387.2
2020-05-03,Michigan,160060281.0
2020-05-10,Michigan,193372392.8
2020-05-17,Michigan,179738021.3
2020-05-24,Michigan,192231242.8
2020-05-31,Michigan,186690850.39999998
2020-06-07,Michigan,183883927.75
2020-06-14,Michigan,181077005.1
2020-06-21,Michigan,199111018.0
2020-06-28,Michigan,203494178.60000002
2020-07-05,Michigan,199727098.4
2020-07-12,Michigan,195960018.2
2020-07-19,Michigan,205059563.5
2020-07-26,Michigan,197142081.39999998
2020-08-02,Michigan,183416599.1
2020-08-09,Michigan,169691116.8
2020-08-16,Michigan,183853331.3
2020-08-23,Michigan,190621388.6
2020-08-30,Michigan,190178820.4
2020-09-06,Michigan,156307498.0
2020-09-13,Michigan,184266786.0
2020-09-20,Michigan,177142088.2
2020-09-27,Michigan,178833439.89999998
2020-10-04,Michigan,178997403.89999998
2020-10-11,Michigan,179161367.89999998
2020-10-18,Michigan,169329451.79999998
2020-10-25,Michigan,169076115.4
2020-11-01,Michigan,170966536.3
2020-11-08,Michigan,172856957.2
2020-11-15,Michigan,174747378.1
2020-11-22,Michigan,175298865.9
2020-11-29,Michigan,171246210.60000002
2020-12-06,Michigan,163970533.2
2020-12-13,Michigan,185639991.2
2020-12-20,Michigan,179747535.79999998
2020-12-27,Michigan,175213629.3
2021-01-03,Michigan,191651387.0
2021-01-10,Michigan,208089144.7
2021-01-17,Michigan,172757738.1
2021-01-24,Michigan,164797690.7
2021-01-31,Michigan,168703716.9
2021-02-07,Michigan,187527660.0
2021-02-14,Michigan,166337862.39999998
2021-02-21,Michigan,166888781.89999998
2021-02-28,Michigan,171250580.9
2021-03-07,Michigan,167656813.3
2021-03-14,Michigan,237877999.60000002
2021-03-21,Michigan,197126612.4
2021-03-28,Michigan,175334447.79999998
2021-04-04,Michigan,178056650.0
2021-04-11,Michigan,234922042.1
2021-04-18,Michigan,176226692.4
2021-04-25,Michigan,179434937.0
2021-05-02,Michigan,192462127.7
2021-05-09,Michigan,205489318.39999998
2021-05-16,Michigan,222874035.84999996
2021-05-23,Michigan,209732475.9
2021-05-30,Michigan,208722390.79999998
2021-06-06,Michigan,206905513.5
2021-06-13,Michigan,212793406.5
2021-06-20,Michigan,216301357.9
2021-06-27,Michigan,203598153.79999998
2021-07-04,Michigan,171704904.8
2021-07-11,Michigan,262312013.5
2021-07-18,Michigan,210437919.7
2021-07-25,Michigan,211852514.2
2021-08-01,Michigan,207599023.45
2021-08-08,Michigan,203345532.70000002
2021-08-15,Michigan,211394866.5
2021-08-22,Michigan,210581436.29999998
2021-08-29,Michigan,211585140.6
2021-09-05,Michigan,189621245.20000002
2021-09-12,Michigan,191195318.2
2021-09-19,Michigan,192769391.2
2021-09-26,Michigan,192597473.2
2021-10-03,Michigan,168509581.3
2021-10-10,Michigan,272107322.1
2021-10-17,Michigan,266644798.20000002
2021-10-24,Michigan,265041403.8
2021-10-31,Michigan,264137984.9
2021-11-07,Michigan,194428545.95
2021-11-14,Michigan,270617456.9
2021-11-21,Michigan,272869739.8
2021-11-28,Michigan,258449518.5
2021-12-05,Michigan,242775982.45
2021-12-12,Michigan,227102446.39999998
2021-12-19,Michigan,280540700.4
2021-12-26,Michigan,272997721.3
2022-01-02,Michigan,277792308.15
2022-01-09,Michigan,282586895.0
2022-01-16,Michigan,267939091.2
2022-01-23,Michigan,260937457.79999998
2022-01-30,Michigan,258918926.79999998
2022-02-06,Michigan,258795361.2
2022-02-13,Michigan,271020716.34999996
2022-02-20,Michigan,255986593.6
2022-02-27,Michigan,263844273.0
2022-03-06,Michigan,269775008.9
2022-03-13,Michigan,304524338.79999995
2022-03-20,Michigan,270874843.00000006
2022-03-27,Michigan,271333898.8
2022-04-03,Michigan,288007352.0
2022-04-10,Michigan,304680805.2
2022-04-17,Michigan,277386980.1
2022-04-24,Michigan,275580397.49999994
2022-05-01,Michigan,291216704.54999995
2022-05-08,Michigan,306853011.59999996
2022-05-15,Michigan,300641016.3000001
2022-05-22,Michigan,314840283.6
2022-05-29,Michigan,306388134.7
2022-06-05,Michigan,263409704.45
2022-06-12,Michigan,271352831.1
2022-06-19,Michigan,320570866.6
2022-06-26,Michigan,316322910.7
2022-07-03,Michigan,313913778.04999995
2022-07-10,Michigan,311504645.3999999
2022-07-17,Michigan,313980317.4
2022-07-24,Michigan,317499495.2
2022-07-31,Michigan,310660974.6
2022-08-07,Michigan,285495849.9
2022-08-14,Michigan,312440271.50000006
2022-08-21,Michigan,314265560.40000004
2022-08-28,Michigan,315632708.40000004
2022-09-04,Michigan,253295724.1
2022-09-11,Michigan,286499167.7
2022-09-18,Michigan,294166542.09999996
2022-09-25,Michigan,288160494.49999994
2022-10-02,Michigan,289270441.0
2022-10-09,Michigan,290380387.5
2022-10-16,Michigan,279710140.70000005
2022-10-23,Michigan,278567340.09999996
2022-10-30,Michigan,278843204.7
2022-11-06,Michigan,280636446.01666665
2022-11-13,Michigan,282429687.3333333
2022-11-20,Michigan,281746512.7
2022-11-27,Michigan,283287868.59999996
2022-12-04,Michigan,296038007.34999996
2022-12-11,Michigan,308788146.09999996
